date,original,trend,seasonal,residual
2015-09-04,736395.302632,629664.4787229256,97658.12181315733,9072.702095916975
2015-09-07,767382.7769737,628339.8008794572,129970.27399832591,9072.702095916975
2015-09-08,677312.236066,627627.5849512664,40611.949018816566,9072.702095916975
2015-09-09,705633.4998935,627142.3965252473,69418.40127233577,9072.702095916975
2015-09-10,577743.795026,626683.1603719364,-58012.06744185336,9072.702095916975
2015-09-11,651330.167952,625928.4795651692,16328.986290913876,9072.702095916975
2015-09-14,688405.190061,625182.1457390022,54150.342226080815,9072.702095916975
2015-09-15,682134.3540295,627483.2843755282,45578.367558054844,9072.702095916975
2015-09-16,742089.667998,627742.7063678323,105274.25953425081,9072.702095916975
2015-09-17,593577.802125,628852.4616881903,-44347.36165910728,9072.702095916975
2015-09-18,653805.874946,629766.5399875385,14966.632862544604,9072.702095916975
2015-09-21,717725.376959,630315.5128246954,78337.1620383876,9072.702095916975
2015-09-22,641914.7389995,631205.5961016186,1636.4408019644761,9072.702095916975
2015-09-23,690419.721922,632001.5221202296,49345.49770585353,9072.702095916975
2015-09-24,557321.610921,632592.9443374679,-84344.03551238486,9072.702095916975
2015-09-25,646083.8750635,633422.937643786,3588.235323797082,9072.702095916975
2015-09-28,671261.0640092,633823.5284434328,28364.83346985023,9072.702095916975
2015-09-29,609130.6581453,634552.8659083041,-34494.90985892109,9072.702095916975
2015-09-30,711182.539054,635270.0775720424,66839.75938604072,9072.702095916975
2015-10-01,796340.858947,635746.926547893,151521.23030319007,9072.70209591696
2015-10-02,830719.387744,636577.115205056,185069.57044302695,9072.70209591696
2015-10-05,809524.837996,637145.1252076151,163307.0106924679,9072.70209591696
2015-10-06,696169.275967,638167.1386302001,48929.43524088302,9072.702095916975
2015-10-07,720562.330573,639040.6103643702,72449.01811271287,9072.702095916975
2015-10-08,603066.030064,639778.2498275326,-45784.92185944949,9072.702095916975
2015-10-09,873934.7190479999,640648.7177759155,224213.29917616746,9072.70209591696
2015-10-12,721634.5721813,641149.3134509674,71412.55663441563,9072.702095916975
2015-10-13,585141.5538577,641967.8080124441,-65898.95625066107,9072.702095916975
2015-10-14,688198.106351,642649.5503058098,36475.85394927322,9072.702095916975
2015-10-15,577952.197162,642810.2271495878,-73930.7320835048,9072.702095916975
2015-10-16,693829.351874,643241.0206674343,41515.62911064875,9072.702095916975
2015-10-19,699259.488037,643521.0801684316,46665.705772651345,9072.702095916975
2015-10-20,660308.361186,644752.6845136823,6482.974576400811,9072.702095916975
2015-10-21,672847.3460333,645886.2298662164,17888.41407116664,9072.702095916975
2015-10-22,547020.0469813,646625.9816634712,-108678.63677808818,9072.702095916975
2015-10-23,639040.6062,647588.4061996994,-17620.50209561632,9072.702095916975
2015-10-26,649914.352338,648113.3033202309,-7271.653078147923,9072.702095916975
2015-10-27,587066.101075,648945.0848469569,-70951.68586787385,9072.702095916975
2015-10-28,599388.1222552,649479.7990306157,-59164.378871332636,9072.702095916975
2015-10-29,511860.0689186,650045.0014309663,-147257.6346082833,9072.70209591696
2015-10-30,635875.8911987,650481.7309333048,-23678.54183052179,9072.702095916975
2015-11-02,762549.794932,650584.8138652472,102892.27897083583,9072.702095916975
2015-11-03,1033439.132986,651238.7084491411,373127.72244094196,9072.70209591696
2015-11-04,855494.43996,651838.5406025548,194583.19726152823,9072.70209591696
2015-11-05,649662.670907,652358.6129352661,-11768.64412418312,9072.702095916975
2015-11-06,671145.788057,653122.8829874112,8950.202973671825,9072.702095916975
2015-11-09,683644.901987,653624.3863709525,20947.81352013057,9072.702095916975
2015-11-10,623529.1790699,654423.5519281195,-39967.07495413652,9072.702095916975
2015-11-11,689746.212316,655138.3332354566,25535.176984626436,9072.702095916975
2015-11-12,506937.6640027,655348.5637447826,-157483.60183799954,9072.70209591696
2015-11-13,626674.025055,655783.5137287652,-38182.19076968219,9072.702095916975
2015-11-16,716508.7092175,655920.2964717547,51515.71064982841,9072.702095916975
2015-11-17,618919.988059,656580.5321671352,-46733.246204052135,9072.702095916975
2015-11-18,683954.18795,657763.7004689983,17117.78538508479,9072.702095916975
2015-11-19,560452.567301,658578.004273939,-107198.13906885592,9072.702095916975
2015-11-20,665619.668251,659460.0948108619,-2913.1286557788408,9072.702095916975
2015-11-23,696685.460932,660000.5478823304,27612.210953752612,9072.702095916975
2015-11-24,612710.200935,660881.3809510362,-57243.88211195324,9072.702095916975
2015-11-25,658917.83013,661649.5714815015,-11804.443447418409,9072.702095916975
2015-11-26,530358.330027,662112.4223174494,-140826.79438636627,9072.70209591696
2015-11-27,645087.0350447,662778.4440163042,-26764.111067521168,9072.702095916975
2015-11-30,762036.1239965,663321.1817695946,89642.24013098852,9072.702095916975
2015-12-01,857620.9426407,664341.2862138675,184206.95433091559,9072.70209591696
2015-12-02,867269.5758400001,665032.6406105799,193164.23313350324,9072.70209591696
2015-12-03,676883.031992,665734.030786877,2076.2991092059383,9072.702095916975
2015-12-04,749354.1319635,666606.8416937784,73674.58817380467,9072.702095916975
2015-12-07,822334.708983,667070.1083541143,146191.8985329687,9072.70209591696
2015-12-08,712569.16983,667924.2457755225,35572.221958560505,9072.702095916975
2015-12-09,747893.782087,668685.7789943389,70135.30099674406,9072.702095916975
2015-12-10,657427.1785246,669296.576646387,-20942.100217703977,9072.702095916975
2015-12-11,708392.807819,669930.3688515287,29389.73687155427,9072.702095916975
2015-12-14,811613.7221567,669922.6931476959,132618.32691308716,9072.70209591696
2015-12-15,779809.953397,670257.2393692438,100480.01193183915,9072.702095916975
2015-12-16,859930.249129,670699.8392346356,180157.70779844746,9072.70209591696
2015-12-17,809809.748717,670987.4461335206,129749.60048756246,9072.702095916975
2015-12-18,893569.902701,671717.9719035622,212779.22870152083,9072.70209591696
2015-12-21,1072887.476889,672421.9865827922,391392.78821029083,9072.70209591696
2015-12-22,1141861.90926,673623.1133545924,459166.0938094908,9072.70209591696
2015-12-23,1196146.056374,674631.0421135279,512442.3121645551,9072.70209591696
2015-12-24,1083680.315238,675447.0921656484,399160.5209764346,9072.70209591696
2015-12-28,789684.9127821,676364.6826314568,104247.5280547263,9072.702095916975
2015-12-29,870762.025758,676796.8552633595,184892.46839872352,9072.70209591696
2015-12-30,1030043.735764,677455.2822031158,343515.75146496727,9072.70209591696
2015-12-31,964641.5415009999,678064.7978808649,277504.04152421805,9072.70209591696
2016-01-01,16433.394,678398.3134315718,-671037.6215274888,9072.70209591696
2016-01-04,955956.875097,678941.4470177116,267942.7259833715,9072.70209591696
2016-01-05,835320.439089,679344.7801764157,146902.95681666734,9072.70209591696
2016-01-06,821685.655923,680166.0556817965,132446.89814528648,9072.70209591696
2016-01-07,653504.3669428,680833.2716653936,-36401.60681851058,9072.702095916975
2016-01-08,713608.3341557,681452.261182886,23083.370876897112,9072.702095916975
2016-01-11,705495.240963,682252.505607375,14170.03325970807,9072.702095916975
2016-01-12,647058.461085,682621.1412291888,-44635.382240105784,9072.702095916975
2016-01-13,660045.317135,683254.2202503595,-32281.60521127646,9072.702095916975
2016-01-14,561972.62307,683226.0231002189,-130326.10212613585,9072.702095916975
2016-01-15,671027.100027,683312.7715382009,-21358.37360711793,9072.702095916975
2016-01-18,709784.229951,683647.7522177222,17063.77563736074,9072.702095916975
2016-01-19,630929.75099,683690.8902179176,-61833.841323834626,9072.702095916975
2016-01-20,738744.013045,684400.7975627588,45270.513386324266,9072.702095916975
2016-01-21,552820.7690359,685364.5135515807,-141616.44661159767,9072.70209591696
2016-01-22,648431.428037,685910.4013460355,-46551.675404952504,9072.702095916975
2016-01-25,658090.687097,686725.6052528195,-37707.6202517365,9072.702095916975
2016-01-26,609465.787904,687094.1359409017,-86701.05013281865,9072.702095916975
2016-01-27,647254.67807,688195.512853888,-50013.53687980493,9072.702095916975
2016-01-28,533709.8489592,688857.9164396264,-164220.76957634336,9072.70209591696
2016-01-29,660492.758086,689210.4561190016,-37790.4001289186,9072.702095916975
2016-02-01,872063.3148838,689809.7728030002,173180.83998488286,9072.70209591696
2016-02-02,765233.207779,690063.5296797687,66096.97600331435,9072.702095916975
2016-02-03,772360.939004,690751.0586419359,72537.17826614714,9072.702095916975
2016-02-04,650328.166941,691440.725784321,-50185.26093923791,9072.702095916975
2016-02-05,768586.5079877,691703.2896254688,67810.5162663143,9072.702095916975
2016-02-08,636542.677274,692209.292537707,-64739.31735962398,9072.702095916975
2016-02-09,746939.64016,692486.5427270716,45380.39533701142,9072.702095916975
2016-02-10,790988.713851,693146.6705655572,107301.54277080276,-9459.499485360007
2016-02-11,646376.371075,693442.5284153114,23941.583201131885,-71007.74054144321
2016-02-12,698152.0698755,692890.5001829531,54541.620867143225,-49280.05117459626
2016-02-15,746671.290005,692561.6871656326,9772.815525738042,44336.787313629306
2016-02-16,719111.88609,692003.9666938734,31375.388470288264,-4267.469074161621
2016-02-17,723794.722013,692085.7299983191,53166.76068957189,-21457.768674890904
2016-02-18,570072.678149,692078.191304989,-38494.44171865079,-83511.0714373382
2016-02-19,672510.133621,692392.9300281233,31470.503240454607,-51353.29964757794
2016-02-22,698907.63622,693338.9807453392,-21555.034181435083,27123.689656095885
2016-02-23,641329.0610941,693756.4500935946,-26439.75937914058,-25987.629620354026
2016-02-24,675573.377814,694711.1050731824,25887.518904270997,-45025.24616345337
2016-02-25,557959.327812,695376.4065579206,-27188.83845227283,-110228.24029364785
2016-02-26,641922.8016649,695652.7969597708,107188.53097548198,-160918.52627035277
2016-02-29,726619.7578255,695975.095630831,74146.40631363411,-43501.7441189651
2016-03-01,897927.643296,695731.4534442904,180399.0322073461,21797.15764436341
2016-03-02,878452.364907,696162.2518414932,153362.53662116354,28927.576444343256
2016-03-03,671564.7523075,696371.8123957837,22006.865073552923,-46813.925161836654
2016-03-04,747546.7958183,696346.0408891914,76666.45800084084,-25465.703071732292
2016-03-07,738126.524119,696866.8886030499,16718.864765641032,24540.770750309006
2016-03-08,642291.3448895,696789.6736495016,64593.411178832306,-119091.739938834
2016-03-09,694645.8489091,697391.2204887475,45090.18425657753,-47835.55583622494
2016-03-10,572491.856825,697885.6391738734,-46994.0077489254,-78399.77459994792
2016-03-11,664893.5129268001,698025.9379651365,36133.41900511841,-69265.84404345484
2016-03-14,668066.393105,698256.4492429364,-5952.637186613792,-24237.41895132263
2016-03-15,668186.702459,697460.5700791782,3986.90149406578,-33260.76911424393
2016-03-16,739805.377693,697548.7267990124,72378.21976161578,-30121.568867628157
2016-03-17,580452.5319757,697493.4127555405,-49048.58123114215,-67992.29954869825
2016-03-18,666756.8191527,697194.2642599111,15112.076980824568,-45549.522088035694
2016-03-21,690469.800941,697502.5948155071,-19885.85562058435,12853.061746077277
2016-03-22,622695.8369947,697805.6391581345,-36352.29938926907,-38757.502774165376
2016-03-23,714881.17408,698486.2485674456,31303.904624228206,-14908.979111673732
2016-03-24,660489.8450025,699178.9569449605,-26708.34360627657,-11980.768336183959
2016-03-25,633524.200062,699958.6262821029,-16903.39033429067,-49531.03588581226
2016-03-28,661057.8656583,700687.9453974927,-54312.906534728725,14682.826795535992
2016-03-29,621166.0630926,700714.1708296188,-23601.344850737034,-55946.76288628181
2016-03-30,660138.988943,701237.1823281393,200974.91081301507,-242073.1041981544
2016-03-31,617374.3379607,701759.9207737887,43657.74702763425,-128043.32984072292
2016-04-01,872467.3200749999,701927.5930248051,178710.75414681504,-8171.027096620179
2016-04-04,795237.1920634999,702535.611436012,63171.98097063629,29529.599656851686
2016-04-05,725750.101045,702854.1204058457,37491.60246629546,-14595.621827141134
2016-04-06,744784.8430795,703888.061132528,50257.86373131805,-9361.081784346039
2016-04-07,587939.720177,704964.7695649121,-49556.263811910976,-67468.78557600106
2016-04-08,689727.1961377,706135.7372189831,18234.385419184153,-34642.92650046728
2016-04-11,665348.963943,707742.1198505479,-54749.94954523085,12356.793637682931
2016-04-12,651657.0342615,709140.4743972163,-19650.647642361626,-37832.79249335472
2016-04-13,672611.48105,711164.4522725865,24020.501256456642,-62573.47247904322
2016-04-14,546785.2089455,712089.6229573145,-73220.74837697686,-92083.66563483766
2016-04-15,667606.299867,712175.5288641858,288.6347061710112,-44857.86370335684
2016-04-18,1345920.6048929,712791.749016893,304757.8690981428,328370.9867778642
2016-04-19,1152089.208085,713256.8494082218,235417.70742562774,203414.65125115053
2016-04-20,1062426.2900389,714846.6242746144,211215.42732628278,136364.23843800282
2016-04-21,1001079.779168,716871.2266109532,144458.38323799032,139750.16931905644
2016-04-22,857059.24399,717744.9229002916,90611.85255633552,48702.46853337284
2016-04-25,680000.753839,718626.6026421711,-50085.04759912884,11459.198795957767
2016-04-26,704799.4182328,718899.3594158253,3883.216995045761,-17983.158178071128
2016-04-27,670288.098041,719671.2519090719,115176.99303644574,-164560.14690451772
2016-04-28,543339.849013,719833.5551744349,10254.545598647193,-186748.2517600821
2016-04-29,708711.428894,719964.7562905935,82579.03832963428,-93832.3657262278
2016-05-02,973985.670432,720351.7892961066,146860.5341049069,106773.34703098651
2016-05-03,792205.5501393,720285.7685673331,84089.31379224225,-12169.532220275418
2016-05-04,798654.4540987,720832.2212805256,164459.93219048163,-86637.69937230722
2016-05-05,648701.6029645,721301.2828093584,26416.29890331863,-99015.9787481771
2016-05-06,761422.5161262,721491.0377490151,115984.97483120287,-76053.49645401804
2016-05-09,771767.6541339,721923.7985356516,45188.862207626444,4654.993390621865
2016-05-10,693010.486981,721833.0416974127,36752.43780338431,-65574.99251979699
2016-05-11,727543.4630335,722319.7824199701,127371.59363005833,-122147.91301652846
2016-05-12,603394.2070997,722764.7040088058,69178.38297947742,-188548.8798885832
2016-05-13,666833.8999414,722614.3566734395,90938.77689152882,-146719.23362356826
2016-05-16,748112.686851,722169.9528377427,107128.19975512345,-81185.46574186625
2016-05-17,661930.83884,721341.1376171611,76468.95348620675,-135879.25226336793
2016-05-18,671232.9593407,721382.2908139748,206041.92366352392,-256191.25513679878
2016-05-19,581470.5602065,721277.4372945365,189079.3102108164,-328886.1872988529
2016-05-20,706024.0579254,721307.1345793346,201312.51463809452,-216595.5912920292
2016-05-23,695004.681298,722086.4911459318,148065.56259885896,-175147.3724467907
2016-05-24,606377.2052165,722204.9821944837,54175.50403903499,-170003.28101701877
2016-05-25,637512.038734,722908.881802438,138649.11000825174,-224045.95307668974
2016-05-26,571968.623123,723279.6824222434,71049.20940860522,-222360.26870784862
2016-05-27,852689.219312,723419.4797461914,-204866.57504826057,334136.3146140691
2016-05-30,752452.419172,723697.482549357,66982.61377924359,-38227.67715660056
2016-05-31,974327.9898907,723375.0108230584,133324.6326227772,117628.34644486435
2016-06-01,811525.320315,723809.6120223174,5712.506169364831,82003.20212331782
2016-06-02,694535.9356793,724194.5669733351,-45293.678129100925,15635.046835065805
2016-06-03,742363.085208,723988.7801517188,-60110.19684218381,78484.50189846508
2016-06-06,729894.222866,724273.3434834571,-55920.713566981794,61541.59294952471
2016-06-07,658714.653306,724151.5586482382,-90216.18856694219,24779.28322470405
2016-06-08,696747.5498651,724703.7068725368,-96272.89350171144,68316.73649427459
2016-06-09,547139.6129411,725013.3950503374,-167828.21434437134,-10045.56776486605
2016-06-10,637354.31962,725140.9200175053,-137985.83267962473,50199.232282119396
2016-06-13,685382.193062,725497.7895414982,-88172.10509297297,48056.50861347477
2016-06-14,622267.7731045,725400.2442294488,-107812.9819220277,4680.510797078881
2016-06-15,708327.6370845,725454.6459828872,-86818.79514455107,69691.78624616387
2016-06-16,620526.243001,725219.6803949256,-127330.76727639152,22637.3298824659
2016-06-17,737897.438279,725602.8091375406,-93593.32167779283,105887.95081925219
2016-06-20,735754.3648971,726458.5692306777,-69463.52298009703,78759.31864651937
2016-06-21,679248.0220203,726775.4537471132,-101831.83346113948,54304.40173432628
2016-06-22,677730.6512057,727541.4092161818,-128311.31511513675,78500.55710465492
2016-06-23,559653.337429,727311.8435231475,-179514.15875070274,11855.652656555176
2016-06-24,641812.675912,727422.0686129931,-155893.34510502865,70283.95240403555
2016-06-27,684735.608995,727958.7949365549,-88550.42708766872,45327.24114611388
2016-06-28,596948.934953,727864.8307876007,-81652.97007582658,-49262.92575877409
2016-06-29,632489.476942,728401.5516360609,-95979.89483558551,67.82014152455667
2016-06-30,554144.864923,728567.4722611624,-147423.39841985132,-26999.20891831105
2016-07-01,857027.5539605,728572.2354025533,-18679.079269448863,147134.3978273956
2016-07-04,850891.598845,728997.7519126438,-7524.461092633006,129418.30802498925
2016-07-05,728011.558041,729069.699366865,-59046.035624881,57987.89429901606
2016-07-06,752110.940641,729796.5123183407,-76233.50321658984,98547.93153924918
2016-07-07,591702.7820185,730309.9049312449,-157477.57194372412,18870.449030979245
2016-07-08,688563.400224,730574.854448612,-117131.35552119823,75119.90129658625
2016-07-11,688436.1450485,731070.2371989106,-63393.34802798684,20759.255877576317
2016-07-12,627039.780111,731266.0177133593,-130665.0615830437,26438.82398068432
2016-07-13,642494.4024465,732022.3301971852,-92263.6280048444,2735.7002541592665
2016-07-14,535124.328126,732428.4325912764,-139324.88644894236,-57979.218016333994
2016-07-15,675032.4290353,732265.1289026324,-100366.86794288534,43134.16807555298
2016-07-18,702619.751022,731693.057264405,-63473.199022291476,34399.892779886504
2016-07-19,633176.2922806,731096.1528836873,-118752.18215401961,20832.321550932378
2016-07-20,686848.847004,731723.7895055311,-110337.3850269087,65462.4425253776
2016-07-21,578823.6890245,732173.2301465503,-171100.4801706369,17750.93904858653
2016-07-22,646633.655341,732589.5527054947,-158221.11295380286,72265.21558930812
2016-07-25,697383.602092,733200.7914146375,-92617.86398967549,56800.67466703798
2016-07-26,622771.923903,733182.4718469307,-75563.62912257826,-34846.91882135246
2016-07-27,651121.9849837,733890.8678686357,-88761.98661574566,5993.103730809948
2016-07-28,533256.2493581,734199.6845972192,-152769.8873297607,-48173.547909358516
2016-07-29,669585.8378729,734267.6920519549,-112480.22240807164,47798.368229016676
2016-08-01,895580.405053,734741.2326679111,17562.934942531065,143276.23744255782
2016-08-02,777592.8388893,734886.6446603303,-33650.10001245928,76356.29424142903
2016-08-03,779844.8100532,735380.9923850647,-44297.35413236216,88761.17180049744
2016-08-04,622883.098161,735683.1765978168,-139540.52820237452,26740.449765557714
2016-08-05,704092.7391311,735739.3707206387,-120924.76103264016,89278.12944310151
2016-08-08,715195.5388238,736076.4200721802,-89684.43668507737,68803.55543669719
2016-08-09,635538.981035,736122.6836112835,-113555.29940956605,12971.596833282456
2016-08-10,658457.436112,736849.9098135986,-127781.78126066124,49389.307559062654
2016-08-11,596729.279945,737151.2399393528,-167245.17600620625,26823.216011853365
2016-08-12,745662.5051491,737033.3220123405,-105600.64830010074,114229.83143686019
2016-08-15,720032.299881,736823.8380133235,-71429.3573597576,54637.81922743407
2016-08-16,718671.651353,736159.8392469002,-74714.16378333503,57225.97588943482
2016-08-17,725945.703034,736490.6710088467,-99030.12860900896,88485.16063416224
2016-08-18,577350.5209386,738017.6442552399,-173991.22792253358,13324.104605893663
2016-08-19,678767.115815,738250.4918857331,-144417.69750528573,84934.32143455266
2016-08-22,714866.233843,738830.4318511412,-91883.21675916786,67919.01875102673
2016-08-23,660819.9779755,738744.8450755139,-118630.90920121253,40706.04210119865
2016-08-24,674613.0479498,739082.8484412438,-109252.78614331254,44782.98565186882
2016-08-25,554421.529139,739268.9160773971,-112757.35100445613,-72090.03593394095
2016-08-26,646698.272887,739006.4434108883,-83166.50883000287,-9141.661693885442
2016-08-29,671845.736816,738968.8871196471,-77966.05884371656,10842.908540069402
2016-08-30,624711.335056,738390.0382536473,-96976.4008915974,-16702.302306049838
2016-08-31,731430.1240452,738266.7578894472,-71351.46175122207,64514.82790697487
2016-09-01,718105.570925,738073.513148135,-80301.32539436394,60333.38317122891
2016-09-02,837129.587642,737347.2567596124,-52312.644489103914,152094.97537149163
2016-09-05,813763.2950235,736524.0942902536,-40772.999653626626,118012.20038687302
2016-09-06,751583.025072,734968.8667110427,-68077.5215907744,84691.67995173168
2016-09-07,738543.916999,734119.8122524939,-99915.86265846847,104339.96740497455
2016-09-08,595849.2986095,734090.360864395,-154359.41348067316,16118.35122577817
2016-09-09,658969.026968,733685.9491992553,-132827.43188494584,58110.509653690504
2016-09-12,678776.4591265,732908.5790386018,-104470.58526376223,50338.46535166034
2016-09-13,603427.946974,731964.6521958867,-129727.03418681222,1190.328964925473
2016-09-14,624262.071976,734616.9200263347,-147944.90857072663,37590.06052039191
2016-09-15,568324.812986,734126.1152645291,-178939.97531269788,13138.673034168722
2016-09-16,691912.601466,733871.7339985057,-132098.872413537,90139.73988103122
2016-09-19,681159.341976,733971.3956245002,-115350.67681419857,62538.62316569833
2016-09-20,650980.3219717001,734281.956736561,-137294.06670072378,53992.43193586281
2016-09-21,666928.400013,734843.0882022304,-155173.37189065403,87258.68370142364
2016-09-22,533276.332017,735410.7556272633,-210840.3307053129,8705.907095049508
2016-09-23,663685.9846653,735844.9698378688,-129243.53653267214,57084.551360103316
2016-09-26,664217.4402937,736346.1603034778,-8590.737911445103,-63537.98209833271
2016-09-27,587908.3278165,736634.179969108,-106271.62549220638,-42454.226660401604
2016-09-28,631761.1750463,736974.1499308695,-108264.98336396665,3052.0084793972346
2016-09-29,520744.9210333,737134.6034349808,-166586.0318026463,-49803.65059903456
2016-09-30,703198.490806,737404.4204455535,-106285.06340248875,72079.13376293522
2016-10-03,833060.55889,737533.576324598,-23254.902754426075,118781.88531982801
2016-10-04,724113.096039,737828.1450312778,-56366.91799506925,42651.86900279143
2016-10-05,749712.3000211,738338.7066737929,-80559.63729312613,91933.23064043319
2016-10-06,581429.340158,738703.2428563519,-167959.3018208898,10685.399122537929
2016-10-07,797612.239327,739190.5330731615,-86046.91787494124,144468.62412877975
2016-10-10,725312.8469015,739516.2983696525,-78170.16135476691,63966.70988661445
2016-10-11,625271.993952,739724.9531148563,-121513.6147877985,7060.6556249422865
2016-10-12,665126.077693,740000.4517093162,-126743.41094305045,51869.03692673419
2016-10-13,558859.8909975,739680.7380933784,-170224.42291169672,-10596.424184181611
2016-10-14,667954.207226,739453.3004526497,-140401.97148350428,68902.8782568546
2016-10-17,710456.4240015,739342.4403047223,-98404.00717320981,69517.99086998754
2016-10-18,630638.592023,739288.9708141222,-100369.17329906936,-8281.205492052875
2016-10-19,647823.468973,739381.2629545196,-127871.22225731461,36313.42827579497
2016-10-20,583001.280078,740171.9498902512,-151551.08094808034,-5619.588864170772
2016-10-21,669453.5420583,740405.9763172476,-135341.08094361203,64388.64668466442
2016-10-24,668507.6451983,740552.0390549599,-70100.29532617716,-1944.098530482719
2016-10-25,610590.8979547,740699.6983395672,26596.096132292514,-156704.89651715965
2016-10-26,633413.8905697,740994.6030856424,8424.339457712413,-116005.05197365482
2016-10-27,544361.4798829,741152.1032802493,-39297.19780496294,-157493.42559238634
2016-10-28,638838.252231,741183.3988463067,-61773.23060575886,-40571.91600954787
2016-10-31,654923.5029715,741251.906446021,-29609.10458894058,-56719.29888558043
2016-11-01,811832.445984,741415.1357193923,68388.73449616488,2028.5757684427808
2016-11-02,969033.618953,741669.8740310972,110146.2815550111,117217.4633668918
2016-11-03,793811.6841115,741997.0463213136,30908.99703501245,20905.640755173998
2016-11-04,858468.216477,742240.346726371,-2764.9024066745915,118992.77215730365
2016-11-07,849451.0429045,742493.5122065464,40776.58620606367,66180.94449188998
2016-11-08,767439.628434,742850.5772477655,29619.260592620863,-5030.209406386406
2016-11-09,790276.839009,743235.4964191461,44081.06402950401,2960.278560349907
2016-11-10,588241.7590247,743481.9198965995,-54919.47767284316,-100320.6831990563
2016-11-11,713396.4541223,742976.8623330735,-52902.16491320288,23321.756702429397
2016-11-14,735723.172977,742599.3299474845,9664.607825137544,-16540.764795622075
2016-11-15,691801.6290437999,742567.2342618715,8590.562871459857,-59356.168089531464
2016-11-16,830431.7415873,742807.105183475,47168.28636881329,40456.350035011725
2016-11-17,615228.2560159,743211.8457773146,-59402.9225622106,-68580.66719920396
2016-11-18,738265.552222,744160.4387042037,-60631.5130550505,54736.62657284677
2016-11-21,773762.280859,744900.3460114418,-6067.437510427859,34929.372357986125
2016-11-22,690281.251004,745326.5833492691,-25164.70853246616,-29880.623812802995
2016-11-23,753685.041456,745772.8358785876,21497.25077497626,-13585.045197563872
2016-11-24,595457.3062203,746127.352510675,50230.68570348951,-200900.73199386447
2016-11-25,737819.484836,746263.1871590215,31038.194723717563,-39481.897046739046
2016-11-28,752583.7680527,746247.6646831777,71835.87897933937,-65499.77560981711
2016-11-29,645760.5082353,746442.0054502846,9362.84538378501,-110044.34259876962
2016-11-30,767361.704324,746879.3120334883,19768.364807406833,714.0274831049173
2016-12-01,843603.315088,747072.3328694877,96606.64207667635,-75.65985816401371
2016-12-02,853454.930795,747455.8016337185,37231.73139354969,68767.39776773182
2016-12-05,896824.938971,,16101.675182271734,
2016-12-06,932546.385931,,19677.410142662105,
2016-12-07,867653.7351403,,-27036.600179739195,
2016-12-08,674077.382905,,35464.61841599153,
2016-12-09,774941.923982,,-45160.19307300054,
2016-12-12,844251.703802,,25106.930641689672,
2016-12-13,747161.615593,,57849.91474940009,
2016-12-14,829763.2190675,,-20695.83676898481,
2016-12-15,747641.1828753001,,2225.3503701288573,
2016-12-16,918899.786306,,-88033.34934836441,
2016-12-19,1028242.8227987,,5284.6579877752665,
2016-12-20,1080402.388032,,22942.527935868464,
2016-12-21,1181307.3270735,,-35357.44833427867,
2016-12-22,1135849.391084,,-5425.658205400585,
2016-12-23,1282145.5171351,,-87752.31853669231,
2016-12-26,1032770.748898,,63795.79769830078,
2016-12-27,842475.490118,,179850.21569955023,
2016-12-28,951533.7138481,,95104.36356649185,
2016-12-29,894108.236835,,90552.49029526392,
2016-12-30,1163643.0379923,,-52019.19461786213,
2017-01-02,1402306.370834,,26694.910781057304,
2017-01-03,1104377.0798245,,147586.45248523133,
2017-01-04,990093.463742,,29627.413381428676,
2017-01-05,777620.9540695,,38852.39846239703,
2017-01-06,839600.237989,,-81750.60757927225,
2017-01-09,793724.8969065,,95277.20297855801,
2017-01-10,742635.5692609,,56066.1305734224,
2017-01-11,770742.690065,,-9187.809646069436,
2017-01-12,629635.794004,,13987.649352933382,
2017-01-13,768898.9443882,,-70731.48711960601,
2017-01-16,824488.666175,,13083.082262211232,
2017-01-17,750836.542952,,41422.856855614096,
2017-01-18,782656.0246723,,-15535.073605256286,
2017-01-19,606949.7448793,,-681.3257304135623,
2017-01-20,725703.6910875,,-92851.66071903963,
2017-01-23,798133.612125,,-4986.140851786142,
2017-01-24,721275.774781,,135965.26913539134,
2017-01-25,744342.5929227,,266672.6622243945,
2017-01-26,576515.5369877,,239111.44887661922,
2017-01-27,722113.958837,,67432.81902587354,
2017-01-30,698123.768037,,97658.12181315733,
2017-01-31,778222.285925,,129970.27399832591,
2017-02-01,961777.382874,,40611.949018816566,
2017-02-02,748882.732615,,69418.40127233577,
2017-02-03,834667.1519293,,-58012.06744185336,
2017-02-06,786672.394181,,16328.986290913876,
2017-02-07,739431.213302,,54150.342226080815,
2017-02-08,783605.377185,,45578.367558054844,
2017-02-09,624387.487899,,105274.25953425081,
2017-02-10,752207.2398545,,-44347.36165910728,
2017-02-13,794314.4320675,,14966.632862544604,
2017-02-14,642613.187069,,78337.1620383876,
2017-02-15,745780.355084,,1636.4408019644761,
2017-02-16,645968.2570671,,49345.49770585353,
2017-02-17,758855.71279,,-84344.03551238486,
2017-02-20,759120.0599607,,3588.235323797082,
2017-02-21,717807.6770255,,28364.83346985023,
2017-02-22,739388.0344027,,-34494.90985892109,
2017-02-23,675578.500156,,66839.75938604072,
2017-02-24,816197.498952,,151521.23030319007,
2017-02-27,744956.948138,,185069.57044302695,
2017-02-28,949366.8290505,,163307.0106924679,
2017-03-01,1008521.709962,,48929.43524088302,
2017-03-02,836225.179072,,72449.01811271287,
2017-03-03,882639.776274,,-45784.92185944949,
