date,sales
2016-03-30,144538.47202000002
2016-03-31,95477.33099999999
2016-04-01,118196.643
2016-04-02,150942.295
2016-04-03,176939.268
2016-04-04,115502.60502
2016-04-05,119102.3621
2016-04-06,149529.6861
2016-04-07,88619.7411
2016-04-08,103357.6002
2016-04-09,131206.6442
2016-04-10,148433.069
2016-04-11,102232.9469
2016-04-12,110990.8762
2016-04-13,139401.999
2016-04-14,84260.696
2016-04-15,101533.07703
2016-04-16,125909.35800000001
2016-04-17,149059.29498
2016-04-18,112011.00600000001
2016-04-19,115438.4381
2016-04-20,146636.59393
2016-04-21,89936.25019
2016-04-22,102203.618
2016-04-23,133602.5629
2016-04-24,143089.895
2016-04-25,98165.14683
2016-04-26,104788.2973
2016-04-27,139792.372
2016-04-28,80519.75699
2016-04-29,100627.76799000001
2016-04-30,139297.61807
2016-05-01,167009.30661
2016-05-02,117099.21533
2016-05-03,119967.5192
2016-05-04,154012.9781
2016-05-05,89620.394
2016-05-06,112508.59098
2016-05-07,158426.3
2016-05-08,117638.373
2016-05-09,112427.571
2016-05-10,110497.55602
2016-05-11,150058.806036
2016-05-12,89442.31
2016-05-13,102854.0291
2016-05-14,134814.1152
2016-05-15,157235.5832
2016-05-16,116322.4039
2016-05-17,116300.64387
2016-05-18,142438.5703
2016-05-19,91395.83916
2016-05-20,108349.2269
2016-05-21,136765.5131
2016-05-22,153334.97
2016-05-23,109373.9763
2016-05-24,105188.1012
2016-05-25,138261.09373
2016-05-26,90596.48303
2016-05-27,126962.7953
2016-05-28,118485.74601999999
2016-05-29,137987.57003
2016-05-30,113950.7752
2016-05-31,133670.2569
2016-06-01,154485.6841
2016-06-02,98354.81178
2016-06-03,104175.06496999999
2016-06-04,140277.5379
2016-06-05,156718.029
2016-06-06,109334.41089
2016-06-07,111951.48321
2016-06-08,143989.6849
2016-06-09,85824.4839
2016-06-10,98555.2877
2016-06-11,125245.29603
2016-06-12,140680.685
2016-06-13,107371.4531
2016-06-14,109634.89302
2016-06-15,147754.62198
2016-06-16,93288.78303
2016-06-17,110224.4222
2016-06-18,150521.2979
2016-06-19,124763.55298000001
2016-06-20,109145.2949
2016-06-21,113519.463
2016-06-22,141228.6612
2016-06-23,86849.51353
2016-06-24,96588.787
2016-06-25,130493.893
2016-06-26,143579.901
2016-06-27,104487.06303
2016-06-28,104125.732
2016-06-29,133176.537
2016-06-30,83706.456
2016-07-01,117024.16899
2016-07-02,141802.4468
2016-07-03,152959.676
2016-07-04,117381.7879
2016-07-05,116673.53
2016-07-06,146525.3875
2016-07-07,85655.574
2016-07-08,102132.189
2016-07-09,125279.3729
2016-07-10,136741.7039
2016-07-11,103746.323
2016-07-12,108638.08117
2016-07-13,135897.88905
2016-07-14,82938.08803
2016-07-15,99865.368
2016-07-16,128279.579
2016-07-17,135970.52571
2016-07-18,107910.614
2016-07-19,109814.9043
2016-07-20,139282.85602
2016-07-21,85961.173
2016-07-22,97126.2123
2016-07-23,119585.09698
2016-07-24,125568.918
2016-07-25,106650.17207
2016-07-26,105798.599
2016-07-27,131414.76094
2016-07-28,81473.90403
2016-07-29,98806.963
2016-07-30,125017.38597
2016-07-31,138034.1872
2016-08-01,121880.7121
2016-08-02,117085.99190000001
2016-08-03,145292.40698
2016-08-04,87929.84921
2016-08-05,99641.2062
2016-08-06,116783.75499
2016-08-07,127529.23079
2016-08-08,106103.5959
2016-08-09,103758.71303
2016-08-10,126806.62512
2016-08-11,85095.61397
2016-08-12,105803.7712
2016-08-13,101316.139
2016-08-14,110779.37299999999
2016-08-15,108867.44900000001
2016-08-16,117288.8584
2016-08-17,142100.151
2016-08-18,83638.274
2016-08-19,97872.593804
2016-08-20,120558.7378
2016-08-21,132526.01088000002
2016-08-22,110616.1539
2016-08-23,109768.156
2016-08-24,135284.767
2016-08-25,82983.34513
2016-08-26,97482.48889
2016-08-27,117167.63653999999
2016-08-28,127553.57901
2016-08-29,104421.7298
2016-08-30,105440.503
2016-08-31,140528.05896
2016-09-01,96261.908
2016-09-02,110811.79877
2016-09-03,137737.0399
2016-09-04,144954.3876
2016-09-05,110104.679
2016-09-06,115898.162
2016-09-07,142809.14899
2016-09-08,85680.68464
2016-09-09,96152.01699999999
2016-09-10,128750.47112
2016-09-11,142536.2271
2016-09-12,102988.53908
2016-09-13,104210.545
2016-09-14,133177.48699
2016-09-15,82817.72502
2016-09-16,100497.35234
2016-09-17,130363.1645
2016-09-18,145619.11557999998
2016-09-19,104423.301
2016-09-20,109630.6449
2016-09-21,137831.309
2016-09-22,82191.65610000001
2016-09-23,100287.53177
2016-09-24,125216.33904
2016-09-25,141707.37
2016-09-26,102474.46232
2016-09-27,102597.3858
2016-09-28,133065.47403
2016-09-29,77462.85907
2016-09-30,98878.82197
2016-10-01,147899.16128
2016-10-02,167616.069
2016-10-03,115239.28297
2016-10-04,111537.23
2016-10-05,144696.086
2016-10-06,84512.4622
2016-10-07,104712.76221
2016-10-08,135984.2709
2016-10-09,156253.834
2016-10-10,111717.9859
2016-10-11,111443.614
2016-10-12,144451.53872
2016-10-13,84177.813
2016-10-14,102528.405
2016-10-15,130338.265
2016-10-16,161055.9922
2016-10-17,113424.59497
2016-10-18,106860.822
2016-10-19,138579.652
2016-10-20,90478.11412
2016-10-21,103681.18397
2016-10-22,124247.48
2016-10-23,149830.874
2016-10-24,103186.31506
2016-10-25,108796.62
2016-10-26,133634.09562
2016-10-27,77873.08988
2016-10-28,90014.1701
2016-10-29,112100.80197
2016-10-30,122866.2062
2016-10-31,83629.75702
2016-11-01,110844.053
2016-11-02,140817.198
2016-11-03,97017.97899
2016-11-04,106851.84541
2016-11-05,109198.9847
2016-11-06,148466.493
2016-11-07,122608.58197
2016-11-08,120888.00239
2016-11-09,151094.28902999999
2016-11-10,82815.596
2016-11-11,97381.198
2016-11-12,124164.38103
2016-11-13,159990.8963
2016-11-14,104422.07399
2016-11-15,106354.06
2016-11-16,151705.19888
2016-11-17,87913.11397
2016-11-18,102969.51783
2016-11-19,128935.16
2016-11-20,156388.32511
2016-11-21,112803.9229
2016-11-22,111499.34
2016-11-23,149322.33441
2016-11-24,85241.55613
2016-11-25,97871.952
2016-11-26,122751.04427
2016-11-27,147993.101
2016-11-28,112015.04400000001
2016-11-29,108805.6412
2016-11-30,146104.92429
2016-12-01,100245.89603
2016-12-02,108082.59399
2016-12-03,135894.73003
2016-12-04,159847.58322
2016-12-05,106862.22903
2016-12-06,134159.5761
2016-12-07,153807.441
2016-12-08,91172.7219
2016-12-09,105139.791
2016-12-10,119633.42
2016-12-11,146922.886
2016-12-12,108266.47290000001
2016-12-13,114022.6098
2016-12-14,145507.435
2016-12-15,94253.7169
2016-12-16,111633.507
2016-12-17,131549.1912
2016-12-18,155663.9546
2016-12-19,122554.20388
2016-12-20,135833.595
2016-12-21,179251.71297
2016-12-22,140444.942
2016-12-23,176327.96600000001
2016-12-24,188809.162
2016-12-26,133689.661
2016-12-27,130069.1001
2016-12-28,160229.2219
2016-12-29,126652.83899999999
2016-12-30,175022.194
2016-12-31,184154.669
2017-01-01,1682.844
2017-01-02,184113.0289
2017-01-03,183306.2268
2017-01-04,187242.1896
2017-01-05,111743.098
2017-01-06,121280.8321
2017-01-07,149336.7779
2017-01-08,162142.03705
2017-01-09,113244.155
2017-01-10,122204.1531
2017-01-11,157241.45103
2017-01-12,94540.97203
2017-01-13,112292.71927
2017-01-14,143640.7482
2017-01-15,164374.71
2017-01-16,120855.1721
2017-01-17,124250.2049
2017-01-18,160499.0907
2017-01-19,90243.9799
2017-01-20,108341.387
2017-01-21,153859.66097
2017-01-22,167489.5115
2017-01-23,117111.4261
2017-01-24,121371.36689
2017-01-25,154964.40788
2017-01-26,89687.188
2017-01-27,108342.701
2017-01-28,141476.8201
2017-01-29,156586.304
2017-01-30,107300.76703
2017-01-31,130130.9679
2017-02-01,180631.3989
2017-02-02,103550.3658
2017-02-03,115459.8568
2017-02-04,149599.11145
2017-02-05,160564.32813
2017-02-06,115803.0482
2017-02-07,125034.31633
2017-02-08,157578.43623
2017-02-09,95425.87593
2017-02-10,114692.55687
2017-02-11,139090.155
2017-02-12,157674.38999999998
2017-02-13,121067.266
2017-02-14,112781.163
2017-02-15,157831.072
2017-02-16,95892.37803
2017-02-17,115640.6651
2017-02-18,155227.737
2017-02-19,123456.217
2017-02-20,113381.9289
2017-02-21,121860.132
2017-02-22,147310.6254
2017-02-23,93296.60902
2017-02-24,111756.46598
2017-02-25,135490.36601
2017-02-26,104141.39295
2017-02-27,101270.41
2017-02-28,145824.505
2017-03-01,187648.14097
2017-03-02,118747.003
2017-03-03,129347.01911
2017-03-04,147338.8162
2017-03-05,160039.54912
2017-03-06,111966.00912999999
2017-03-07,126012.519
2017-03-08,153886.436
2017-03-09,96172.034
2017-03-10,110633.82691
2017-03-11,138016.39783
2017-03-12,160320.01
2017-03-13,112274.1521
2017-03-14,119961.2556
2017-03-15,161224.9953
2017-03-16,97076.61781
2017-03-17,113170.05732
2017-03-18,139267.04003
2017-03-19,158993.8688
2017-03-20,120482.91692
2017-03-21,124758.4691
2017-03-22,153791.19094
2017-03-23,89006.72800999999
2017-03-24,107276.9728
2017-03-25,136181.705
2017-03-26,149023.5519
2017-03-27,110965.716
2017-03-28,111833.7387
2017-03-29,155619.104
2017-03-30,89323.644
2017-03-31,122156.8139
2017-04-01,183265.5323
2017-04-02,137925.6279
2017-04-03,103579.914
2017-04-04,123878.9229
2017-04-05,156538.89397
2017-04-06,91817.6801
2017-04-07,106119.922
2017-04-08,131890.91401
2017-04-09,149727.05701
2017-04-10,104994.853026
2017-04-11,117626.8942
2017-04-12,146053.25303
2017-04-13,103799.8892
2017-04-14,98551.67501
2017-04-15,118001.23698
2017-04-16,136626.8241
2017-04-17,115072.02088
2017-04-18,122926.80178
2017-04-19,150861.6241
2017-04-20,99341.3709
2017-04-21,115478.073
2017-04-22,134587.308
2017-04-23,153961.1297
2017-04-24,105016.26999
2017-04-25,117557.4206
2017-04-26,154077.84100000001
2017-04-27,89218.8541
2017-04-28,111904.023
2017-04-29,140346.73192
2017-04-30,136304.71
2017-05-01,167558.576
2017-05-02,143387.57510000002
2017-05-03,171768.9
2017-05-04,98646.095
2017-05-05,108662.378
2017-05-06,140355.68797
2017-05-07,166040.73097
2017-05-08,113041.193
2017-05-09,121685.38893
2017-05-10,156932.2731
2017-05-11,90412.928
2017-05-12,113573.528
2017-05-13,167037.76097
2017-05-14,129442.522
2017-05-15,119972.282
2017-05-16,133869.5541
2017-05-17,166802.7749
2017-05-18,91756.922
2017-05-19,111261.7918
2017-05-20,142857.93693
2017-05-21,169556.52304
2017-05-22,115290.9681
2017-05-23,120140.44
2017-05-24,150621.8632
2017-05-25,93178.08302
2017-05-26,136728.88403000002
2017-05-27,127602.96220000001
2017-05-28,148853.38077
2017-05-29,117128.7141
2017-05-30,124015.70598
2017-05-31,160848.4135
2017-06-01,105935.2799
2017-06-02,123526.768
2017-06-03,149040.934
2017-06-04,180153.6175
2017-06-05,122218.7411
2017-06-06,127029.62198
2017-06-07,165268.42307
2017-06-08,92185.726
2017-06-09,112965.04103
2017-06-10,133761.407
2017-06-11,166293.979
2017-06-12,114176.76888
2017-06-13,123017.4998
2017-06-14,159293.07903
2017-06-15,97013.24403
2017-06-16,124173.9535
2017-06-17,165171.2549
2017-06-18,137194.42902
2017-06-19,118277.07673
2017-06-20,129791.265
2017-06-21,156459.2463
2017-06-22,90698.878
2017-06-23,112962.568
2017-06-24,138565.682
2017-06-25,155953.9088
2017-06-26,113866.377
2017-06-27,118274.7379
2017-06-28,154674.94002
2017-06-29,92482.67185
2017-06-30,113161.5359
2017-07-01,155487.6309
2017-07-02,172890.1386
2017-07-03,130389.19902
2017-07-04,131534.54802
2017-07-05,163804.33003
2017-07-06,99395.60498
2017-07-07,114346.5741
2017-07-08,139294.773
2017-07-09,156633.9205
2017-07-10,118856.99105
2017-07-11,122176.3577
2017-07-12,152978.41097
2017-07-13,92111.273
2017-07-14,110263.0792
2017-07-15,133166.714
2017-07-16,157883.056
2017-07-17,119026.4402
2017-07-18,118281.401
2017-07-19,150952.69806999998
2017-07-20,97593.16687
2017-07-21,110555.1281
2017-07-22,130700.67968
2017-07-23,146226.4572
2017-07-24,117117.09501
2017-07-25,115457.6587
2017-07-26,145917.9191
2017-07-27,90481.2861
2017-07-28,111948.89
2017-07-29,131988.66197
2017-07-30,146045.795
2017-07-31,121885.5918
2017-08-01,140895.7281
2017-08-02,168636.3691
2017-08-03,96779.92912
2017-08-04,112283.25133
2017-08-05,130624.3885
2017-08-06,144455.714
2017-08-07,114001.20483
2017-08-08,117100.9151
2017-08-09,143806.117
2017-08-10,90194.304
2017-08-11,118738.143
2017-08-12,111788.3509
2017-08-13,125923.8024
2017-08-14,115257.59598
2017-08-15,125108.971
