date,sales,dcoilwtico,is_holiday,year,month,day_of_week,day_of_year,quarter,is_weekend,is_month_start,is_month_end,sales_lag_1,sales_lag_7,sales_lag_30,sales_lag_365,sales_ma_7,sales_ma_30,sales_ma_90,sales_growth_daily,sales_growth_weekly,sales_growth_monthly
2014-10-08,620201.323059,87.29,0.0,2014,10,2,281,4,0,0,0,586410.2709706,784500.253914,648651.744928,373387.109043,724974.6629338,665134.6262174167,583752.5120153767,0.05762356793729162,-0.20943132909809248,-0.043860857681278675
2014-10-09,510519.923104,85.76,1.0,2014,10,3,282,4,0,0,0,620201.323059,634306.519052,562420.568002,326726.7240121,707290.863512657,663404.6047208166,583473.3535743877,-0.17684805864976516,-0.1951526465990051,-0.09228084435527872
2014-10-10,702470.317955,85.87,1.0,2014,10,4,283,4,0,0,0,510519.923104,675639.295098,612987.4722337,322529.418957,711123.8667779427,666387.36624486,582870.8154149933,0.37599001755686046,0.03971205205450379,0.1459782618317278
2014-10-13,611726.926015,85.73,0.0,2014,10,0,286,4,0,0,0,843971.132714,641480.757266,795802.238124,426379.6909939,660515.5782223714,678399.3386938933,586455.5515777278,-0.2751802729936518,-0.04638304565488649,-0.2313078592778698
2014-10-14,550589.573294,81.72,0.0,2014,10,1,287,4,0,0,0,611726.926015,586410.2709706,896501.5622945,481781.2559686,655398.3356971428,666868.9390605432,585669.4746811222,-0.09994222931998398,-0.0610847037472777,-0.3858464988227964
2014-10-15,624797.469491,81.82,0.0,2014,10,2,288,4,0,0,0,550589.573294,620201.323059,630710.5728885,342694.7209944,656054.9280445714,666671.83561396,587075.8720632767,0.13477897111824721,0.0074107330331554255,-0.009375304064460854
2014-10-16,538252.607117,82.33,0.0,2014,10,3,289,4,0,0,0,624797.469491,510519.923104,608239.973016,305242.569986,660016.7400464285,664338.9234173266,586971.800375111,-0.13851666595977896,0.054322432402604814,-0.11506538373655839
2014-10-17,558538.135999,82.8,0.0,2014,10,4,290,4,0,0,0,538252.607117,702470.317955,617472.3442115,355696.963943,639454.999767,662374.4498102433,585077.9104839445,0.03768774849164935,-0.20489432546418307,-0.09544428793447879
2014-10-20,624629.990941,82.76,0.0,2014,10,0,293,4,0,0,0,935410.595877,611726.926015,808490.763077,488245.570001,664722.7633587143,680463.6783956767,590343.4990344477,-0.3322397739621772,0.02109285103739844,-0.22741233485000156
2014-10-21,542207.165266,83.25,0.0,2014,10,1,294,4,0,0,0,624629.990941,550589.573294,901420.451004,537713.5090483,663525.2764975715,668489.9022044099,589988.3715819033,-0.13195464013956604,-0.015224422027919626,-0.39849693374263817
2014-10-22,584926.355993,80.52,0.0,2014,10,2,295,4,0,0,0,542207.165266,624797.469491,589120.293928,348721.327971,657829.4031407143,668350.1042732432,591102.8997928089,0.07878758058470603,-0.06381446059709817,-0.007118983980396787
2014-10-23,492233.2322,82.81,0.0,2014,10,3,296,4,0,0,0,584926.355993,538252.607117,559954.304399,301641.7850828,651255.206724,666092.7351999433,590130.29920472,-0.15846973357122796,-0.08549772784843523,-0.12094035471641773
2014-10-24,528403.680064,81.27,0.0,2014,10,4,297,4,0,0,0,492233.2322,558538.135999,598183.114508,323105.11598,646950.2844475714,663766.75405181,588346.7895384678,0.07348233621354416,-0.05395236957473226,-0.11665229718393666
2014-10-27,572806.6319285,81.26,0.0,2014,10,0,300,4,0,0,0,892128.498949,624629.990941,781202.367982,452902.363914,624518.8278724999,679110.6671379266,592434.2726992766,-0.3579325931148788,-0.08296649178568671,-0.26676280640549943
2014-10-28,512678.811505,81.36,0.0,2014,10,1,301,4,0,0,0,572806.6319285,542207.165266,886531.789814,512891.4830689,620300.4916209286,666648.9011942933,591707.8487684323,-0.10497053817457447,-0.054459541762997055,-0.42170284540776226
2014-10-29,560819.6780005,82.25,0.0,2014,10,2,302,4,0,0,0,512678.811505,584926.355993,586682.822002,346941.91396,616856.6804791428,665786.7963942433,592023.3612107267,0.09390063606135679,-0.04121318478045899,-0.04408369059323136
2014-10-30,459715.26616,81.06,0.0,2014,10,3,303,4,0,0,0,560819.6780005,492233.2322,599093.9157257,302332.9969864,612211.2567591429,661140.84140872,591499.8997799434,-0.1802797152214224,-0.066062110220928,-0.23264908206731916
2014-10-31,561876.0719155,80.53,0.0,2014,10,4,304,4,0,0,1,459715.26616,528403.680064,784500.253914,319494.7050373,616993.0270236429,653720.0353421032,590781.48238046,0.2222262632451797,0.06334625044141595,-0.28377834282116743
2014-11-03,973192.041735,78.77,1.0,2014,11,0,307,4,0,0,0,709851.4922288,572806.6319285,931317.51302,540615.555037,664524.6584900429,664230.6838314134,602362.7467778301,0.3709797787130944,0.698988781708934,0.044962677206845214
2014-11-04,702751.953595,77.15,0.0,2014,11,1,308,4,0,0,0,973192.041735,512678.811505,985466.962071,602796.556029,691677.9645028999,654806.8502155467,605694.2754739856,-0.2778897448214448,0.3707450704506954,-0.286884309020226
2014-11-05,718799.9390395,78.71,0.0,2014,11,2,309,4,0,0,0,702751.953595,560819.6780005,641480.757266,424314.167046,714246.5732227572,657384.1562746634,609684.2577634355,0.022835917228553937,0.2816952885858959,0.12053234784942779
2014-11-06,566118.381055,77.87,1.0,2014,11,3,310,4,0,0,0,718799.9390395,459715.26616,586410.2709706,393322.182909,729447.018207757,656707.7599441432,611554.9071197922,-0.21241175700226334,0.23145438650272565,-0.03460357179967832
2014-11-07,585330.25773,78.71,1.0,2014,11,4,311,4,0,0,0,566118.381055,561876.0719155,620201.323059,386426.9788195,732797.6161812572,655545.3910998434,612545.3234603034,0.03393614713445148,0.04174263149263857,-0.05622539654866665
2014-11-10,593376.793073,77.43,1.0,2014,11,0,314,4,0,0,0,941478.422301,973192.041735,748309.153739,513850.32307,703417.1988252142,668532.73995181,624520.8268864199,-0.36973935990718687,-0.3902777996261334,-0.20704325196593576
2014-11-11,552505.750307,77.85,1.0,2014,11,1,315,4,0,0,0,593376.793073,702751.953595,843971.132714,587666.490239,681953.4554983572,658817.22720491,626525.1513902311,-0.0688787347990737,-0.21379692012153084,-0.34534994279925213
2014-11-12,588093.484021,77.16,1.0,2014,11,2,316,4,0,0,0,552505.750307,718799.9390395,611726.926015,374087.890067,663281.1047814285,658029.44580511,629273.5143565033,0.06441151733574824,-0.1818398248519013,-0.03863397373719735
2014-11-13,468057.386823,74.13,0.0,2014,11,3,317,4,0,0,0,588093.484021,566118.381055,550589.573294,373277.748034,649272.3913197143,655278.3729227433,630000.4648761,-0.20411057163441326,-0.17321641111397357,-0.14989783765289366
2014-11-14,553007.970965,75.91,0.0,2014,11,4,318,4,0,0,0,468057.386823,585330.25773,624797.469491,332279.2568851,644654.9217818571,652885.3896385434,630211.7072738223,0.18149608687646857,-0.05522059783881794,-0.11490043099003644
2014-11-17,620876.340058,75.64,0.0,2014,11,0,321,4,0,0,0,956619.401927,593376.793073,820840.970792,524065.5881155,646469.2193254286,667751.66394701,641176.2019201634,-0.3509682755677799,0.0463441565393623,-0.2436094662052033
2014-11-18,553367.204141,74.55,0.0,2014,11,1,322,4,0,0,0,620876.340058,552505.750307,935410.595877,579209.228924,646592.2841588572,655016.8842224766,642901.0953996412,-0.10873201563888457,0.0015591762321411906,-0.40842320305107604
2014-11-19,580234.0113007,74.55,0.0,2014,11,2,323,4,0,0,0,553367.204141,588093.484021,624629.990941,391945.551999,645469.5023416715,653537.0182344667,645402.4858030323,0.04855149882148457,-0.013364325458194215,-0.07107564523665899
2014-11-20,511855.7610447,75.63,0.0,2014,11,3,324,4,0,0,0,580234.0113007,468057.386823,542207.165266,329455.2710234,651726.4129447713,652525.3047604233,646774.66205549,-0.11784598786740841,0.09357479543050728,-0.0559775048461596
2014-11-21,567978.732759,76.52,0.0,2014,11,4,325,4,0,0,0,511855.7610447,553007.970965,584926.355993,354337.734795,653865.0932010572,651960.3839859568,647533.5567727678,0.10964606825905965,0.027071511768403722,-0.028973943574877592
2014-11-24,610847.95702,75.74,0.0,2014,11,0,328,4,0,0,0,907432.656994,620876.340058,758926.230707,485544.298837,642205.2102646286,668708.30464049,658485.848089621,-0.32683935021302746,-0.016151981306073204,-0.19511550358333696
2014-11-25,541225.608011,74.04,0.0,2014,11,1,329,4,0,0,0,610847.95702,553367.204141,892128.498949,550925.293106,640470.6965317714,657011.5416092233,660429.2270888877,-0.11397656030258352,-0.021941300530897268,-0.39333222887890273
2014-11-26,579125.306002,73.7,0.0,2014,11,2,330,4,0,0,0,541225.608011,580234.0113007,572806.6319285,365965.5090102,640312.3100605287,657222.16407834,663220.4813000212,0.07002569248391843,-0.0019107899176999954,0.01103107701848094
2014-11-27,475823.897052,73.7,0.0,2014,11,3,331,4,0,0,0,579125.306002,511855.7610447,512678.811505,323292.830024,635164.9009187144,655993.6669299066,664026.4255221322,-0.17837488343091545,-0.07039456568615898,-0.07188694680946561
2014-11-28,559619.825094,65.94,1.0,2014,11,4,332,4,0,0,0,475823.897052,567978.732759,560819.6780005,337083.286026,633970.7712522857,655953.6718330234,663729.1603105989,0.1761070189226801,-0.014716937770532401,-0.0021394629210904625
2014-12-01,817413.561974,68.98,1.0,2014,12,0,335,4,0,1,0,1023691.281592,610847.95702,873539.2478855,541977.655801,692546.3692658572,682516.9839243899,669307.6491312433,-0.20150383550908624,0.33816206239228985,-0.06425090349100915
2014-12-02,735319.1840285,66.99,0.0,2014,12,1,336,4,0,0,0,817413.561974,541225.608011,709851.4922288,698217.128989,720274.0229826429,683365.90698438,669403.5971566988,-0.10043187654881502,0.35861861143413454,0.035877492797453
2014-12-03,715127.614539,67.3,0.0,2014,12,2,337,4,0,0,0,735319.1840285,579125.306002,973192.041735,495488.366984,739702.9242022142,674763.7594111799,671223.45868008,-0.027459598400355945,0.23484090079898934,-0.26517317870368584
2014-12-04,578961.517004,66.73,0.0,2014,12,3,338,4,0,0,0,715127.614539,475823.897052,702751.953595,424438.046973,754436.869909643,670637.4115248134,670955.88395878,-0.19040811005847968,0.21675586407281422,-0.17615096757502735
2014-12-05,635445.153317,65.89,1.0,2014,12,4,339,4,0,0,0,578961.517004,559619.825094,718799.9390395,424147.0459855,765269.0596557857,667858.9186673966,668348.1695958966,0.09756026031797504,0.13549435674524868,-0.11596381857500326
2014-12-08,790283.289992,63.13,1.0,2014,12,0,342,4,0,0,0,1013889.8074,817413.561974,816064.644983,537181.319801,756916.1817714999,690060.46932553,673065.096402941,-0.2205432146333658,-0.03319038641404748,-0.031592294984837954
2014-12-09,665123.962957,63.74,0.0,2014,12,1,343,4,0,0,0,790283.289992,735319.1840285,941478.422301,588855.895921,746888.293047,680848.6540140633,673644.3907443112,-0.158372736232683,-0.09546224632265177,-0.293532440890766
2014-12-10,732121.033873,60.99,0.0,2014,12,2,344,4,0,0,0,665123.962957,715127.614539,593376.793073,442309.3141075,749315.9243804285,685473.46204073,676407.2583093222,0.1007286981785247,0.023762778822286945,0.2338214814257673
2014-12-11,580542.178879,60.01,0.0,2014,12,3,345,4,0,0,0,732121.033873,578961.517004,552505.750307,414421.695986,749541.7332197143,686408.0096597966,676586.8064318555,-0.20704070499399707,0.002730167426635788,0.050744138964022634
2014-12-12,642760.387245,57.81,0.0,2014,12,4,346,4,0,0,0,580542.178879,635445.153317,588093.484021,422957.198908,750586.7666379999,688230.2397672633,674886.3414220889,0.10717258905483917,0.011511983197628917,0.09295614508466121
2014-12-15,790182.945791,55.96,0.0,2014,12,0,349,4,0,0,0,999106.1325775,790283.289992,786124.201177,554911.917024,752095.3638787857,716127.9206083467,680538.2067109611,-0.20911010349573034,-0.00012697244427495313,0.005162981381215959
2014-12-16,799067.056179,55.97,0.0,2014,12,1,350,4,0,0,0,790182.945791,665123.962957,956619.401927,642015.7758165,771230.0914819286,710876.17575008,682555.9257328223,0.011243105707763101,0.2013806458370817,-0.1646970001137641
2014-12-17,779966.499188,56.43,0.0,2014,12,2,351,4,0,0,0,799067.056179,732121.033873,620876.340058,516060.290853,778065.1579555,716179.1810544133,685894.4330231223,-0.02390357210111438,0.0653518518132068,0.2562348552614171
2014-12-18,731938.479893,54.18,0.0,2014,12,3,352,4,0,0,0,779966.499188,580542.178879,553367.204141,480470.71684249997,799693.2009575,722131.5569128132,687913.6039784999,-0.06157702843006785,0.260784326310862,0.32269941987111195
2014-12-19,757349.3758179,56.91,0.0,2014,12,4,353,4,0,0,0,731938.479893,642760.387245,580234.0113007,527481.336925,816063.0564679143,728035.40239672,687345.3663422877,0.0347172564675311,0.178276369930094,0.305248160341659
2014-12-22,1008143.3460193,55.25,1.0,2014,12,0,356,4,0,0,0,1056605.2012285,790182.945791,763720.148593,685673.07474,866946.4975236714,766593.7167030901,697898.7999229189,-0.045865622422503805,0.27583536368291806,0.3200428820381398
2014-12-23,1064977.9730725,56.78,1.0,2014,12,1,357,4,0,0,0,1008143.3460193,799067.056179,907432.656994,696295.146867,904933.7713655999,771845.2272390401,703085.4094625245,0.056375541511645144,0.3327767236019463,0.1736165376727694
2014-12-24,965982.871715,55.7,1.0,2014,12,2,358,4,0,0,0,1064977.9730725,779966.499188,610847.95702,792865.284427,931507.5388694572,783683.0577288733,708631.1371807356,-0.09295506936344933,0.23849277208784758,0.581380211906598
2014-12-26,872098.456795,54.59,1.0,2014,12,4,360,4,0,0,0,965982.871715,731938.479893,541225.608011,620663.290732,951530.3927126,794712.15268834,712593.6286568689,-0.09719055862069081,0.19149147196426886,0.6113399733614884
2014-12-29,773998.401175,53.46,0.0,2014,12,0,363,4,0,0,0,716329.635071,1056605.2012285,559619.825094,556952.3059789999,877446.6918256858,815257.3249226734,712332.5977166466,0.08050590577379113,-0.26746678865948903,0.3830789519384712
2014-12-30,912970.533204,54.14,0.0,2014,12,1,364,4,0,0,0,773998.401175,1008143.3460193,850925.105136,499719.5049237,863850.5757092143,817325.5058582734,715820.1156886278,0.17955092906913972,-0.09440404798691993,0.07291526327464926
2014-12-31,844380.469674,53.45,1.0,2014,12,2,365,4,0,0,1,912970.533204,1064977.9730725,1023691.281592,635134.7358515,832336.6466522858,811348.4787943399,716485.4514192943,-0.07512845271061308,-0.20713809015417295,-0.1751610228028353
2015-01-01,12773.61698,53.45,1.0,2015,1,3,1,1,0,1,0,844380.469674,965982.871715,817413.561974,507264.6630475,696163.895975857,784527.1472945401,709579.5302851611,-0.9848722022373023,-0.9867765595498378,-0.9843731281517368
2015-01-02,657763.391981,52.72,1.0,2015,1,4,2,1,0,0,0,12773.61698,872098.456795,735319.1840285,8602.065404,665544.6010024286,781941.95422629,709380.9091394166,50.49390286329064,-0.24576934306441822,-0.10547228160511868
2015-01-05,569267.29796,50.05,0.0,2015,1,0,5,1,0,0,0,730923.776022,773998.401175,635445.153317,936628.8866039,625279.9675352856,782593.20342789,702612.0927899834,-0.2211673547436146,-0.2645110156612721,-0.10414408704127187
2015-01-06,477886.741053,47.98,0.0,2015,1,1,6,1,0,0,0,569267.29796,912970.533204,829386.70612,949618.78894,563125.1400851428,770876.5379256567,701406.2757908988,-0.16052310967882255,-0.4765584170872491,-0.4238070883862747
2015-01-07,494160.850117,48.69,0.0,2015,1,2,7,1,0,0,0,477886.741053,844380.469674,1013889.8074,602268.564009,513093.7658627143,753552.2393495567,700005.8260915433,0.034054322218985966,-0.4147651824446076,-0.5126089181385334
2015-01-08,417482.689131,48.8,0.0,2015,1,3,8,1,0,0,0,494160.850117,12773.61698,790283.289992,563450.5988595,570909.3475985714,741125.55265419,698972.0790473989,-0.1551684253575435,31.68320083377042,-0.47173033465603686
2015-01-09,439381.226073,48.35,0.0,2015,1,4,9,1,0,0,0,417482.689131,657763.391981,665123.962957,636176.853478,539711.8953259999,733600.7947580568,696048.8669153766,0.052453760388442294,-0.33200717548341174,-0.33939949461510255
2015-01-12,442845.544014,46.06,0.0,2015,1,0,12,1,0,0,0,694860.9511,569267.29796,642760.387245,787321.455619,505224.9870711429,725342.1215289567,690533.9357004433,-0.36268465897680224,-0.22207801923461823,-0.3110254570725417
2015-01-13,393799.993059,45.92,0.0,2015,1,1,13,1,0,0,0,442845.544014,477886.741053,854830.905829,844633.598917,493212.59450057143,709974.4244366233,688791.8292533878,-0.11075091895572842,-0.1759553902012827,-0.5393241044822781
2015-01-14,400923.97107,48.49,0.0,2015,1,2,14,1,0,0,0,393799.993059,494160.850117,999106.1325775,555547.0150185,479893.040351,690035.01905304,686304.3459375988,0.01809034569975898,-0.18867718684093393,-0.5987173354289259
2015-01-15,371146.144942,46.37,0.0,2015,1,3,15,1,0,0,0,400923.97107,417482.689131,790182.945791,502643.104285,473273.53403828567,676067.1256914067,684447.6074689877,-0.07427300006165238,-0.11099033659443613,-0.5303035241155831
2015-01-16,423599.9357975,48.49,0.0,2015,1,4,16,1,0,0,0,371146.144942,439381.226073,799067.056179,567067.469069,471019.0639989286,663551.5550120233,682948.2941334156,0.14132920837342144,-0.03591707915366882,-0.46988186720763914
2015-01-19,448217.896919,48.49,0.0,2015,1,0,19,1,0,0,0,678277.030991,442845.544014,757349.3758179,786779.8899055,476832.9152550715,646188.4219126267,675920.2808479378,-0.3391816670186678,0.012131437196600148,-0.4081755247570559
2015-01-20,405308.77722,46.79,0.0,2015,1,1,20,1,0,0,0,448217.896919,393799.993059,935555.52434,851735.334091,478477.02727807144,628513.53034196,674399.1876474267,-0.09573272284295775,0.029224947597385365,-0.5667720764024877
2015-01-21,413202.592067,47.85,0.0,2015,1,2,21,1,0,0,0,405308.77722,400923.97107,1056605.2012285,575850.061871,480231.1159919286,607066.7767032434,672491.1458260267,0.01947605206367209,0.030625809088516975,-0.6089337894735185
2015-01-22,364862.5390355,45.93,0.0,2015,1,3,22,1,0,0,0,413202.592067,371146.144942,1008143.3460193,538817.207912,479333.45800528576,585624.0831371166,671075.9159019766,-0.11698874585874264,-0.01693027394230895,-0.6380846627851323
2015-01-23,416937.181925,45.26,0.0,2015,1,4,23,1,0,0,0,364862.5390355,423599.9357975,1064977.9730725,553097.596874,478381.6360235,564022.7234322,669837.3992559878,0.14272400512027694,-0.015728883102770652,-0.6085015911435979
2015-01-26,410009.617966,44.8,0.0,2015,1,0,26,1,0,0,0,631623.951015,448217.896919,740596.158932,733880.979053,461542.07574735716,532416.2551836,663244.3112382045,-0.3508643595494957,-0.08524487579732865,-0.446378956978028
2015-01-27,360009.850046,45.84,0.0,2015,1,1,27,1,0,0,0,410009.617966,405308.77722,716329.635071,814057.732862,455070.80043678574,520538.9290161,661547.9894442155,-0.12194779275676948,-0.1117639925903009,-0.49742432475194587
2015-01-28,376935.916035,44.08,0.0,2015,1,2,28,1,0,0,0,360009.850046,413202.592067,773998.401175,540798.833711,449889.84671792854,507303.51284476666,659504.8365334879,0.04701556356537839,-0.08776972053969934,-0.5130016864856866
2015-01-29,343062.160973,44.12,0.0,2015,1,3,29,1,0,0,0,376935.916035,364862.5390355,912970.533204,481593.435798,446775.5069947142,488306.5671037333,658208.6909202989,-0.08986608497889781,-0.05974956519276686,-0.6242352315917035
2015-01-30,435899.6719165,47.79,0.0,2015,1,4,30,1,0,0,0,343062.160973,416937.181925,844380.469674,512853.989922,449484.43413635716,474690.5405118167,656808.9531425323,0.27061425451350374,0.04548044840700016,-0.4837639102609834
2015-02-02,538301.886974,49.25,0.0,2015,2,0,33,1,0,0,0,815294.475951,410009.617966,648880.686926,648870.19898,503672.8291056428,497703.35747454996,650733.6133971955,-0.339745450444641,0.3129006330252444,-0.17041468821618777
2015-02-03,475249.842928,53.04,0.0,2015,2,1,34,1,0,0,0,538301.886974,360009.850046,730923.776022,619805.537102,520135.6852316428,489180.8930380833,648205.8121675622,-0.11713138217003016,0.3201023329424886,-0.3497956168363915
2015-02-04,451923.147059,48.45,0.0,2015,2,2,35,1,0,0,0,475249.842928,376935.916035,569267.29796,461637.5229585,530848.1468065,485269.4213413833,645240.51447889,-0.04908301647252522,0.19893893851451683,-0.2061319020458563
2015-02-05,407491.967944,50.48,0.0,2015,2,3,36,1,0,0,0,451923.147059,343062.160973,477886.741053,403189.5869763,540052.4049452143,482922.9289044167,643477.9987776567,-0.09831578533683605,0.18780796689516221,-0.14730430259246907
2015-02-06,437147.54517,51.66,0.0,2015,2,4,37,1,0,0,0,407491.967944,435899.6719165,494160.850117,399138.3059075,540230.6725528572,481022.48540618335,641831.5241936567,0.07277585709388878,0.0028627533671075067,-0.11537398183911418
2015-02-09,458002.152043,52.99,0.0,2015,2,0,40,1,0,0,0,622994.231951,538301.886974,569956.90801,530128.059914,493245.78313914285,489492.05726148334,634386.9477327233,-0.26483725120745116,-0.1491723080935039,-0.19642670242894178
2015-02-10,400825.9849177,50.06,0.0,2015,2,1,41,1,0,0,0,458002.152043,475249.842928,694860.9511,520753.7470746,482613.8034233857,479690.8917220734,632701.6170061756,-0.12483820626225339,-0.1565994373649381,-0.42315655487162973
2015-02-11,400115.3330245,48.8,0.0,2015,2,2,42,1,0,0,0,400825.9849177,451923.147059,442845.544014,396622.737011,475212.68713274284,478266.5513557567,630612.9708839923,-0.0017729686196515937,-0.11463854943401763,-0.09649010036815253
2015-02-12,384963.142969,51.17,0.0,2015,2,3,43,1,0,0,0,400115.3330245,407491.967944,393799.993059,358382.7339877,471994.2835648857,477971.98968609,629689.7015078367,-0.037869556112642644,-0.05528654979058645,-0.022439944758140373
2015-02-13,493265.468013,52.66,0.0,2015,2,4,44,1,0,0,0,384963.142969,437147.54517,400923.97107,387758.393971,480011.12968531426,481050.03958418994,629025.8959194811,0.2813316729719273,0.1283729565979299,0.23032171585189998
2015-02-16,420740.903983,52.66,1.0,2015,2,0,47,1,0,0,0,434886.671834,458002.152043,621865.434007,538893.357859,442521.79612002854,481112.41055650666,618524.3703723033,-0.03252748076031986,-0.08135605453771244,-0.32342130471547637
2015-02-17,483088.13409300003,53.56,1.0,2015,2,1,48,1,0,0,0,420740.903983,400825.9849177,678277.030991,595300.23508,454273.5317165,474606.11399324,617743.4918162144,0.1481843802677172,0.20523157746918685,-0.28777164488795715
2015-02-18,497499.057967,52.13,0.0,2015,2,2,49,1,0,0,0,483088.13409300003,400115.3330245,448217.896919,412029.2879535,468185.49242257146,476248.81936150667,616824.2145569511,0.029830838012729455,0.24338913534347606,0.10994911489869819
2015-02-19,436360.905914,51.12,0.0,2015,2,3,50,1,0,0,0,497499.057967,384963.142969,405308.77722,365331.247942,475528.0299861428,477283.89031797333,615985.3828332766,-0.12289099059370556,0.13351346455818747,0.07661351157254859
2015-02-20,483681.015026,49.95,0.0,2015,2,4,51,1,0,0,0,436360.905914,493265.468013,413202.592067,360161.6390075,474158.8224165715,479633.17108327337,615048.7415251323,0.10844259527072775,-0.019430618213775674,0.17056626534320496
2015-02-23,443349.890841,49.56,0.0,2015,2,0,54,1,0,0,0,691339.067796,420740.903983,588849.871003,538206.082827,515438.7352392857,490859.58580699004,608664.7556481101,-0.3587084666654142,0.0537361274931174,-0.24709180952042475
2015-02-24,407890.277971,48.48,0.0,2015,2,1,55,1,0,0,0,443349.890841,483088.13409300003,631623.951015,487896.463891,504696.1843647143,483401.79670552333,607183.2519809989,-0.07998110206531439,-0.15566073934559443,-0.35421974211786456
2015-02-25,395774.954032,50.25,0.0,2015,2,2,56,1,0,0,0,407890.277971,497499.057967,410009.617966,404224.188997,490164.16951685713,482927.3079077233,605146.0258479988,-0.029702409185299095,-0.20447094784599085,-0.03471787809421689
2015-02-26,354938.226975,47.65,0.0,2015,2,3,57,1,0,0,0,395774.954032,436360.905914,360009.850046,351418.110084,478532.35823985713,482758.2538053567,603802.8517360322,-0.10318168605913902,-0.18659480681123886,-0.014087456413628519
2015-02-27,436488.424914,49.84,0.0,2015,2,4,58,1,0,0,0,354938.226975,483681.015026,376935.916035,353604.266985,471790.5596524286,484743.3374346567,602434.7250673656,0.22975884743106012,-0.09756965571506504,0.1579910704860248
2015-03-02,546037.787999,49.59,1.0,2015,3,0,61,1,0,0,0,820434.978924,443349.890841,656205.841844,911360.2578707,513832.5786985715,503628.95384347334,594764.7941595434,-0.33445330583646216,0.2316181852739585,-0.1678864265143044
2015-03-03,492365.24083,50.43,0.0,2015,3,1,62,1,0,0,0,546037.787999,407890.277971,815294.475951,667413.052988,525900.4305355714,492864.64600610663,592065.3059017822,-0.09829456559350491,0.20710217286670907,-0.3960890753544224
2015-03-04,483330.548167,51.53,0.0,2015,3,2,63,1,0,0,0,492365.24083,395774.954032,538301.886974,613973.031386,538408.3725548572,491032.2680458733,589489.7829420934,-0.018349574490209464,0.22122570729405178,-0.10211990731820553
2015-03-05,428599.809059,50.76,0.0,2015,3,3,64,1,0,0,0,483330.548167,354938.226975,475249.842928,748930.902096,548931.4557097143,489477.2669169067,587819.09729826,-0.11323666446402536,0.2075335269232308,-0.09815896746349373
2015-03-06,463723.974873,49.61,0.0,2015,3,4,65,1,0,0,0,428599.809059,436488.424914,451923.147059,741756.416525,552822.2485610001,489870.62784404,585911.0842044378,0.08195096001352842,0.062396958096577526,0.026112466004002632
2015-03-09,480371.950086,49.95,0.0,2015,3,0,68,1,0,0,0,659563.411966,546037.787999,599911.594879,753345.259201,523618.8779848571,501629.3433431067,576619.4483094711,-0.27168193175827215,-0.1202587794402249,-0.19926210097191177
2015-03-10,457881.7640763,48.42,0.0,2015,3,1,69,1,0,0,0,480371.950086,492365.24083,622994.231951,916117.649984,518692.66702004283,496125.59441395,574316.7572107967,-0.0468182748923488,-0.07003637522333994,-0.265030492108451
2015-03-11,425617.727075,48.06,0.0,2015,3,2,70,1,0,0,0,457881.7640763,483330.548167,458002.152043,587414.828974,510447.97829261434,495046.11358168337,570911.1649130412,-0.07046368633262201,-0.11940652481179215,-0.07070801921681702
2015-03-12,382588.6690535,47.12,0.0,2015,3,3,71,1,0,0,0,425617.727075,428599.809059,400825.9849177,539365.375063,503874.9582918286,494438.20305287663,568711.6814705356,-0.10109789908707834,-0.10735221769351333,-0.04549933524879779
2015-03-13,434805.995204,44.88,0.0,2015,3,4,72,1,0,0,0,382588.6690535,463723.974873,400115.3330245,575676.797032,499743.81833911425,495594.55845886,566401.0771145244,0.1364842463308762,-0.0623603290662722,0.08670165653805562
2015-03-16,466598.425914,43.93,0.0,2015,3,0,75,1,0,0,0,662700.871933,480371.950086,562855.068099,731049.789851,492400.4591645429,505755.4044475933,556420.9557205855,-0.2959139701250103,-0.028672623723209,-0.17101496928880722
2015-03-17,415359.51603,43.39,0.0,2015,3,1,76,1,0,0,0,466598.425914,457881.7640763,434886.671834,929808.492772,486325.8523007858,505104.4992541267,552157.5386078189,-0.10981372211796536,-0.09286731069554943,-0.044901711339301875
2015-03-18,398629.999994,44.63,0.0,2015,3,2,77,1,0,0,0,415359.51603,425617.727075,420740.903983,612719.522118,482470.4627177857,504367.46912116,547920.4663945523,-0.04027719455160306,-0.06340837179520098,-0.052552304232092006
2015-03-19,373324.3829895,44.02,0.0,2015,3,3,78,1,0,0,0,398629.999994,382588.6690535,483088.13409300003,537427.86875,481146.9932800714,500708.67741771,543935.8653178468,-0.06348146653508491,-0.02421474239401611,-0.22721268306368547
2015-03-20,467687.945081,46.0,0.0,2015,3,4,79,1,0,0,0,373324.3829895,434805.995204,497499.057967,585974.657018,485844.41469107143,499714.9736548433,540717.4049763256,0.2527656011532309,0.07562441695766542,-0.059921948410960546
2015-03-23,462664.2370045,47.4,0.0,2015,3,0,82,1,0,0,0,646466.401887,466598.425914,572753.075038,771704.933772,484033.10160114284,507729.46935936,526638.8027043889,-0.28431820175958333,-0.008431637766015854,-0.19220994671429048
2015-03-24,407369.722015,47.03,0.0,2015,3,1,83,1,0,0,0,462664.2370045,415359.51603,691339.067796,838814.636064,482891.7024561428,498263.8244999934,519332.0443593056,-0.1195132680829234,-0.01923585160962804,-0.4107526379006742
